channel,countsA,countsB,sizeA,sizeB,cvA,cvB,rcs,linearity,pg,ploidy,
ILGG2 + Soy 2018-03-22 863.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
ILGG20 + Soy 2018-03-22 871.LMD,463.335870886413,2199.83924476334,115.597399906384,173.929767314313,0.067621711594986,0.041183764865384,3.9267849590657,1.99533006211754,1.66155284531436,triploid,
ILGG5 + Soy 2018-03-22 864.LMD,48.4796923094311,351.554483565377,130.572159904703,182.900721978737,0.02420174473151,0.034740666684449,2.43950214999128,NA,1.78474090331752,triploid,
ILGG6 + Soy 2018-03-22 865.LMD,85.5339974847287,817.02810081491,113.664981844097,183.655766915148,0.033996172600957,0.038674288699158,2.50785496296076,2.00331023615173,1.54725582203759,triploid,
ILGG7 + Soy 2018-03-22 866.LMD,36.9278082666289,214.248983522266,124.219941011964,180.599744653484,0.013975606604904,0.024788605435309,2.42475096252082,1.92050123791522,1.71954757259352,triploid,
ILGG9 + Soy 2018-03-22 867.LMD,118.776419064992,410.361932032108,123.665998029847,176.785092653125,0.02092917336161,0.028109409226786,1.53118288287532,1.9416754332932,1.74881824273068,triploid,
ILHE1 + Soy 2018-03-22 859.LMD,293.251997232312,1587.30657325592,89.5208458200512,190.324568426173,0.055384032801616,0.038525860508316,5.17715158991984,2.07340475547054,1.17589713404206,,
ILHE2 + Soy 2018-03-22 860.LMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
ILHE3 + Soy 2018-03-22 861.LMD,8.7568670979038,1207.5804401851,89.9693784174823,179.071125223735,0.042257034675526,0.027202308459105,2.7446935802559,2.02279198057181,1.25605647344138,,
ILHE4 + Soy 2018-03-22 862.LMD,465.173546554454,321.552265167395,74.3223468510509,171.894325555276,0.099900112922107,0.021728519788719,1.50611350382817,2.33500063222437,1.08093077841524,,
ARCC1 + Soy 2018-05-11 571.LMD,614.270388225056,939.429148107542,85.4960714241983,165.126594403976,0.046446052833271,0.035258090605892,6.45301071245524,2.03107988061172,1.29440190619803,,
ARCC13 + Soy 2018-05-11 576.LMD,545.208755874883,807.131690945537,86.8083562278239,173.277442326707,0.078263735503742,0.031171065859227,1.17570226770465,2.08808857260082,1.25244744875895,,
